,credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.util,not.fully.paid,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business
2706,1,0.1316,337.71,10.71441777,3.97,732,2789.0,15.6,1,False,False,False,False,False,False
2707,1,0.0768,374.29,11.15619338,12.62,722,2911.0,32.3,1,False,False,False,False,False,False
2708,1,0.0963,215.04,9.510444964,6.4,807,9209.958333,1.7,0,False,False,False,False,True,False
2709,1,0.08,125.35,11.15619338,8.78,757,2790.0,8.7,0,False,False,False,True,False,False
2710,1,0.1347,407.08,11.00209984,15.12,697,2520.0,54.3,0,False,True,False,False,False,False
2711,1,0.0963,385.14,10.91567011,21.17,757,10739.95833,38.8,0,True,False,False,False,False,False
2712,1,0.1632,331.95,10.81977828,1.46,692,1620.0,51.6,0,False,False,False,False,False,False
2713,1,0.1411,342.29,11.98292909,9.27,677,5189.958333,68.6,1,False,False,False,False,False,False
2714,1,0.1347,407.08,10.14909685,9.2,722,11339.95833,94.8,1,False,True,False,False,False,False
2715,1,0.0963,320.95,10.82536266,13.77,737,5400.0,5.5,0,False,True,False,False,False,False
2716,1,0.1505,477.01,10.30895266,17.96,687,1441.0,15.1,1,False,False,False,False,False,True
2717,1,0.1221,499.73,11.54600234,8.57,772,4109.958333,42.5,0,False,False,False,False,False,True
2718,1,0.1284,84.05,10.66895539,8.76,687,5670.0,14.0,0,False,True,False,False,False,False
2719,1,0.1347,339.23,11.22524339,14.91,732,3737.958333,98.9,0,False,True,False,False,False,False
2720,1,0.1284,504.27,11.08214255,6.65,717,2190.958333,57.4,0,True,False,False,False,False,False
2721,1,0.0963,320.95,10.59663473,12.81,742,8370.0,18.3,0,False,True,False,False,False,False
2722,1,0.1442,687.66,12.46458334,16.97,697,7799.958333,84.9,0,False,False,False,False,True,False
2723,1,0.08,156.69,10.91508846,9.05,757,2490.0,10.1,0,False,False,False,False,False,False
2724,1,0.1221,666.3,10.84933709,3.1,782,2850.0,0.4,0,False,False,False,False,False,False
2725,1,0.1537,104.54,11.00209984,1.0,672,1800.0,31.8,1,False,False,False,False,False,False
2726,1,0.1474,276.3,10.30895266,15.44,677,8617.0,88.0,0,False,True,False,False,False,False
2727,1,0.0932,313.08,10.4341158,22.62,747,6725.958333,23.9,0,False,True,False,False,False,False
2728,1,0.0932,159.74,10.1266311,3.89,777,3419.958333,10.6,0,False,False,False,True,False,False
2729,1,0.1284,672.36,11.38495936,1.95,787,2730.0,3.8,0,False,False,False,False,False,False
2730,1,0.1726,894.61,12.4874851,12.76,692,6599.958333,95.3,1,False,True,False,False,False,False
2731,1,0.1442,687.66,11.1844214,23.25,697,6659.958333,52.0,0,False,True,False,False,False,False
2732,1,0.1221,399.78,11.00209984,16.16,742,4379.958333,66.4,0,True,False,False,False,False,False
2733,1,0.1411,410.75,11.03817459,22.03,682,3150.0,32.4,0,False,True,False,False,False,False
2734,1,0.1632,474.97,11.38287373,18.64,662,7920.0,57.9,0,False,True,False,False,False,False
2735,1,0.1379,391.87,10.7342204,10.3,697,3659.958333,35.3,0,False,True,False,False,False,False
2736,1,0.0963,224.66,11.42958733,8.05,757,4799.958333,4.6,0,False,False,False,True,False,False
2737,1,0.1474,690.74,10.71441777,9.31,697,3374.958333,4.2,0,False,False,False,False,False,False
2738,1,0.06,91.27,9.793449447,5.69,727,4320.0,10.7,0,False,False,True,False,False,False
2739,1,0.1695,356.27,11.00209984,11.18,662,3336.958333,88.0,0,False,False,False,False,False,True
2740,1,0.1379,340.76,10.4487146,14.71,692,2520.0,52.6,0,True,False,False,False,False,False
2741,1,0.1218,399.6,11.04852212,9.03,712,7321.0,31.9,0,False,False,False,False,False,False
2742,1,0.1347,67.85,9.884916167,16.32,692,2189.958333,72.0,0,False,False,False,False,False,False
2743,1,0.0963,513.51,11.69524702,2.5,802,12330.0,7.4,0,False,False,False,False,False,True
2744,1,0.1284,242.05,10.81985828,13.17,702,10259.95833,43.2,0,False,True,False,False,False,False
2745,1,0.1253,301.2,11.4294569,20.3,722,4446.958333,0.0,1,False,False,False,True,False,False
2746,1,0.1496,207.87,11.20504069,18.43,662,5517.0,82.9,0,False,False,False,False,False,False
2747,1,0.1347,542.77,12.25486281,14.93,707,6359.958333,81.1,0,False,False,False,True,False,False
2748,1,0.1505,190.81,10.66904841,12.7,667,3719.958333,57.4,0,False,False,False,False,False,False
2749,1,0.0932,191.69,11.1124479,19.45,747,7409.958333,68.9,0,True,False,False,False,False,False
2750,1,0.0932,191.69,10.95080655,11.56,777,6810.0,24.5,0,False,False,False,False,False,False
2751,1,0.1253,167.34,11.56171563,23.9,707,7500.0,89.3,0,False,False,False,False,False,True
2752,1,0.1221,666.3,11.69524702,8.22,782,6450.0,4.5,0,False,False,False,False,False,True
2753,1,0.1505,260.19,12.36563722,15.01,672,7500.0,88.1,0,False,False,False,False,False,False
2754,1,0.1442,51.58,11.23537852,11.4,677,3510.0,18.0,0,False,False,False,False,False,False
2755,1,0.1505,294.88,9.998797732,13.75,672,1740.0,57.7,1,False,True,False,False,False,False
2756,1,0.1253,187.42,10.46310334,14.43,702,8130.958333,40.2,1,False,False,False,False,True,False
2757,1,0.1126,312.21,11.1844214,3.73,747,2070.0,14.6,0,False,False,False,False,False,False
2758,1,0.1316,303.94,10.59663473,9.66,727,4019.958333,27.1,0,False,False,False,False,False,False
2759,1,0.1347,244.25,11.39075783,12.83,687,3510.0,74.9,0,False,True,False,False,False,False
2760,1,0.1505,156.12,11.31447453,11.56,667,3630.0,0.0,0,False,False,False,False,True,False
2761,1,0.1411,329.46,10.71441777,22.48,682,2309.958333,73.8,1,False,True,False,False,False,False
2762,1,0.1347,284.95,11.03488966,13.53,692,3990.0,74.7,0,False,True,False,False,False,False
2763,1,0.1347,814.15,11.51292546,7.25,737,2160.0,0.2,0,False,False,False,False,False,True
2764,1,0.1379,511.14,10.96819829,11.07,707,3120.0,94.8,0,True,False,False,False,False,False
2765,1,0.1442,55.02,10.15424627,12.98,692,1260.0,0.0,0,False,False,False,True,False,False
2766,1,0.1221,333.15,9.952277717,8.46,717,1829.958333,53.3,0,False,False,False,False,False,False
2767,1,0.1316,413.69,10.08580911,11.35,707,2130.0,53.9,1,False,False,False,False,False,True
2768,1,0.1158,528.22,12.61153775,7.6,697,4214.0,60.9,0,False,False,False,False,False,False
2769,1,0.1379,238.53,10.20359214,21.91,697,3180.0,94.9,0,False,True,False,False,False,False
2770,1,0.1411,676.02,11.08214255,18.85,702,8250.0,33.1,1,False,True,False,False,False,False
2771,1,0.1347,169.62,11.28983191,3.67,697,5100.0,33.9,0,False,False,False,False,False,False
2772,1,0.1316,506.56,11.20504069,18.87,727,9450.0,54.6,0,True,False,False,False,False,False
2773,1,0.0932,319.47,10.47344963,19.88,762,2760.0,24.2,0,False,True,False,False,False,False
2774,1,0.0932,63.9,11.06663836,12.04,742,2760.0,0.0,0,False,False,False,False,False,True
2775,1,0.1442,171.92,11.58084576,1.96,697,2669.958333,46.0,1,False,False,False,False,False,True
2776,1,0.1411,164.3,10.50232405,14.67,672,1394.0,51.5,0,False,True,False,False,False,False
2777,1,0.0932,255.58,11.81303006,5.18,752,5010.0,37.1,0,False,False,False,False,False,False
2778,1,0.1189,663.28,10.70548914,17.33,772,9119.958333,21.4,0,False,False,False,False,False,False
2779,1,0.1379,681.51,11.84220043,7.12,712,5100.0,25.3,0,False,False,False,False,False,False
2780,1,0.0768,124.77,10.54534144,13.45,802,4560.0,7.4,0,False,True,False,False,False,False
2781,1,0.1253,836.66,11.65268741,1.39,762,2160.0,49.6,1,False,False,False,False,False,False
2782,1,0.1379,170.38,10.43857643,5.69,692,5159.958333,89.0,0,False,True,False,False,False,False
2783,1,0.08,313.37,11.00209984,0.36,792,2520.0,12.7,0,False,False,False,False,False,False
2784,1,0.1568,420.02,10.73630972,4.04,667,3389.958333,41.9,0,False,True,False,False,False,False
2785,1,0.0963,385.14,11.22524339,14.93,757,4109.958333,11.3,0,False,False,False,False,False,False
2786,1,0.1379,436.17,11.59910316,24.88,702,5280.0,85.8,0,True,False,False,False,False,False
2787,1,0.0768,194.95,10.66895539,21.43,797,4049.958333,7.7,0,False,False,False,False,False,True
2788,1,0.1632,353.14,10.77895629,20.55,672,4799.958333,97.5,1,False,True,False,False,False,False
2789,1,0.1095,170.12,11.30220443,10.34,692,8948.0,89.6,0,False,False,False,False,False,False
2790,1,0.16,527.36,10.81977828,7.92,702,4139.958333,98.6,1,False,False,False,False,False,True
2791,1,0.1189,238.79,10.69203582,6.98,712,5040.0,25.5,0,True,False,False,False,False,False
2792,1,0.1189,198.99,11.15625052,7.23,722,2249.958333,53.4,0,False,False,False,False,False,False
2793,1,0.1284,336.18,11.7905572,2.0,712,9209.958333,21.6,0,True,False,False,False,False,False
2794,1,0.1474,172.69,10.95080655,9.81,687,6120.0,45.1,1,False,False,True,False,False,False
2795,1,0.1221,199.89,10.59663473,0.6,747,3779.958333,5.8,0,False,False,False,False,True,False
2796,1,0.1568,210.01,10.858999,23.35,667,3870.0,62.3,0,False,True,False,False,False,False
2797,1,0.1316,432.26,11.03488966,3.74,707,2339.958333,20.8,0,False,True,False,False,False,False
2798,1,0.1253,560.56,10.71441777,22.45,712,4139.958333,45.1,0,False,True,False,False,False,False
2799,1,0.1379,170.38,10.4487146,7.41,697,12390.0,23.1,0,False,True,False,False,False,False
2800,1,0.1632,141.26,11.48246626,20.89,667,5669.958333,98.3,0,False,True,False,False,False,False
2801,1,0.1474,414.45,10.93489109,3.87,677,1829.958333,37.5,0,False,True,False,False,False,False
2802,1,0.1316,405.25,11.33857208,9.4,702,3299.958333,45.6,0,False,True,False,False,False,False
2803,1,0.1316,324.2,10.69194491,5.21,702,13770.0,71.3,0,False,True,False,False,False,False
2804,1,0.1537,684.73,10.84534856,11.72,687,5939.958333,92.9,0,True,False,False,False,False,False
2805,1,0.1474,442.08,11.22524339,14.96,692,3270.0,90.1,0,True,False,False,False,False,False
2806,1,0.08,222.49,11.08220409,13.25,757,6510.0,12.4,0,False,True,False,False,False,False
2807,1,0.1411,313.2,11.51292546,24.34,692,13410.0,92.9,1,False,True,False,False,False,False
2808,1,0.1189,414.55,11.00209984,14.68,737,4230.0,34.4,0,True,False,False,False,False,False
2809,1,0.1537,139.39,10.23995979,23.83,672,1139.958333,78.3,0,False,True,False,False,False,False
2810,1,0.1682,533.43,11.98292909,22.57,682,3600.041667,68.7,0,False,True,False,False,False,False
2811,1,0.1095,654.28,11.11167148,18.89,777,8909.958333,18.1,0,False,False,False,True,False,False
2812,1,0.1568,385.02,11.15625052,14.97,662,12539.95833,50.5,1,False,False,False,True,False,False
2813,1,0.1635,706.59,11.51288546,20.93,677,4863.0,59.5,0,False,True,False,False,False,False
2814,1,0.08,150.42,11.03488966,1.2,787,6689.958333,10.7,0,False,False,False,True,False,False
2815,1,0.1284,336.18,10.77895629,4.0,707,3181.0,13.8,0,False,False,False,False,False,False
2816,1,0.1474,690.74,11.26446411,15.51,687,8580.0,49.9,0,False,True,False,False,False,False
2817,1,0.1253,401.6,10.49127422,24.6,712,4109.958333,33.9,0,False,False,False,False,False,False
2818,1,0.1347,379.94,11.71095632,14.28,722,5601.958333,0.0,1,False,False,True,False,False,False
2819,1,0.0963,433.28,10.89673933,18.2,757,4431.958333,40.7,0,False,False,False,False,False,True
2820,1,0.0768,165.32,10.33946893,0.58,812,6959.958333,8.8,0,False,True,False,False,False,False
2821,1,0.1316,50.66,10.30895266,10.44,682,8220.0,72.4,0,False,False,False,False,False,False
2822,1,0.1442,192.55,10.38899537,6.09,672,2279.958333,48.8,0,False,False,False,False,False,False
2823,1,0.1221,333.15,11.22524339,11.02,712,5760.0,83.9,0,True,False,False,False,False,False
2824,1,0.1726,150.3,10.66895539,12.31,662,2669.958333,95.9,0,False,True,False,False,False,False
2825,1,0.1411,410.75,11.42954386,7.63,692,1979.958333,2.5,1,False,False,False,False,False,True
2826,1,0.1505,138.77,9.998797732,19.75,667,2341.958333,3.9,0,False,False,False,False,False,False
2827,1,0.1568,328.14,10.59663473,14.1,662,2669.958333,25.8,1,False,False,False,False,False,False
2828,1,0.0932,263.57,10.5865844,24.45,757,8970.0,41.1,0,True,False,False,False,False,False
2829,1,0.1442,481.36,10.52268675,22.13,682,3329.958333,26.7,0,False,True,False,False,False,False
2830,1,0.1253,560.56,11.00209984,8.56,727,6599.958333,38.1,0,False,False,False,True,False,False
2831,1,0.1726,687.06,10.97934285,9.78,677,3482.0,96.0,0,False,True,False,False,False,False
2832,1,0.1221,266.52,11.1844214,9.87,782,4829.958333,10.8,0,False,True,False,False,False,False
2833,1,0.08,156.69,11.27720313,0.5,782,7622.0,0.2,0,False,False,False,False,False,False
2834,1,0.0737,543.3,11.67419361,8.61,762,3570.0,8.7,0,False,False,False,False,False,False
2835,1,0.1221,149.92,10.78931908,16.7,712,2430.0,41.6,0,False,False,False,False,True,False
2836,1,0.0932,255.58,10.81408209,14.99,762,3600.0,21.9,0,False,False,False,False,False,False
2837,1,0.1682,675.68,10.81977828,18.41,667,4890.041667,85.6,0,False,True,False,False,False,False
2838,1,0.1537,209.08,11.38531934,13.24,662,5489.958333,68.0,0,False,True,False,False,False,False
2839,1,0.0932,159.74,10.75363848,5.05,792,5430.0,14.7,0,False,False,False,False,False,False
2840,1,0.0788,375.37,11.60823564,16.27,762,4793.0,24.9,0,False,True,False,False,False,False
2841,1,0.1347,407.08,11.28978191,23.83,692,6390.0,31.9,0,False,False,False,False,False,True
2842,1,0.1316,290.43,10.73639668,7.98,702,3881.0,2.8,0,False,False,False,False,False,True
2843,1,0.1379,68.16,10.88025231,18.07,692,3329.958333,95.9,0,True,False,False,False,False,False
2844,1,0.1442,55.02,8.998136761,19.14,682,3779.958333,93.9,0,False,False,False,False,False,False
2845,1,0.0963,144.43,10.54534144,0.82,747,6870.0,27.9,1,False,False,False,False,False,False
2846,1,0.1442,524.34,11.00209984,20.64,712,4529.958333,96.1,1,False,True,False,False,False,False
2847,1,0.1537,519.21,10.59653473,16.89,662,3809.958333,83.3,0,False,True,False,False,False,False
2848,1,0.16,140.63,9.775654181,1.7,677,1350.0,8.9,0,False,False,False,False,False,False
2849,1,0.1189,596.96,11.1844214,22.3,747,3689.958333,32.9,0,False,True,False,False,False,False
2850,1,0.1537,174.24,10.54534144,0.32,702,3090.0,10.4,0,False,False,False,False,False,False
2851,1,0.1505,867.29,11.69524702,3.26,712,3844.0,6.2,0,False,False,False,False,False,False
2852,1,0.1537,313.62,10.46310334,6.27,712,1199.958333,29.3,0,False,False,False,False,False,False
2853,1,0.1253,234.27,10.12647109,21.08,717,3299.958333,61.9,0,False,True,False,False,False,False
2854,1,0.16,457.05,10.67359577,11.08,672,2939.958333,63.5,0,False,True,False,False,False,False
2855,1,0.0932,287.53,11.62625415,0.43,802,5460.0,3.9,0,False,False,False,False,False,True
2856,1,0.1474,138.15,10.16600565,14.72,672,3480.0,58.7,0,False,True,False,False,False,False
2857,1,0.0963,320.95,10.6454249,1.14,752,1859.958333,4.5,0,False,False,False,True,False,False
2858,1,0.16,351.58,11.38504664,11.85,662,2639.958333,69.3,0,False,False,False,False,False,False
2859,1,0.1565,699.73,11.00209984,20.74,742,6692.0,82.9,0,False,False,False,False,False,True
2860,1,0.1663,354.7,10.16585182,4.62,687,1229.958333,54.6,1,False,False,False,False,False,False
2861,1,0.1442,51.58,11.00209984,12.04,667,3719.958333,47.6,1,False,False,False,False,False,False
2862,1,0.1316,216.13,11.28978191,17.16,697,4950.0,53.9,0,True,False,False,False,False,False
2863,1,0.1379,306.68,11.28978191,0.09,697,2853.0,10.3,0,False,False,False,False,False,False
2864,1,0.08,313.37,12.10071213,7.26,772,13830.0,15.2,0,False,False,False,False,False,False
2865,1,0.0963,449.32,11.73606902,7.81,747,7530.0,58.1,0,False,True,False,False,False,False
2866,1,0.0963,307.31,10.95073637,10.72,717,1440.0,26.9,0,False,False,False,False,False,False
2867,1,0.1411,684.58,11.60823564,13.18,702,5579.958333,80.8,0,True,False,False,False,False,False
2868,1,0.0768,86.56,9.823361508,4.55,762,4590.0,6.6,0,False,True,False,False,False,False
2869,1,0.1411,123.23,10.51867319,3.31,697,3659.958333,90.4,0,False,True,False,False,False,False
2870,1,0.1284,504.27,11.35040654,11.92,722,5489.958333,73.4,0,False,False,False,False,False,True
2871,1,0.1505,143.97,9.392661929,5.8,682,1260.0,67.2,0,False,True,False,False,False,False
2872,1,0.1411,123.23,10.30895266,0.04,727,6239.958333,0.0,0,False,False,False,False,False,True
2873,1,0.1316,67.55,10.1266311,9.55,687,5249.958333,42.3,1,False,True,False,False,False,False
2874,1,0.1537,334.53,11.15625052,17.04,667,5580.958333,86.0,0,False,True,False,False,False,False
2875,1,0.0963,320.95,10.77895629,13.8,742,5249.958333,60.4,0,True,False,False,False,False,False
2876,1,0.0768,249.53,10.81977828,11.59,722,2130.0,27.9,0,False,True,False,False,False,False
2877,1,0.0932,255.58,10.69194491,15.16,762,9300.0,49.4,0,False,True,False,False,False,False
2878,1,0.1347,223.89,10.54534144,11.34,687,1650.0,14.3,0,False,False,False,True,False,False
2879,1,0.08,313.37,11.3736634,4.9,797,5899.958333,57.9,0,False,True,False,False,False,False
2880,1,0.0774,280.97,11.77535127,1.68,777,5352.958333,40.7,0,False,False,False,True,False,False
2881,1,0.1537,95.83,11.28978191,3.55,687,1410.0,1.2,0,False,False,False,False,True,False
2882,1,0.1663,425.64,11.47210347,15.46,672,5219.958333,97.0,0,False,False,False,False,False,True
2883,1,0.08,282.03,10.95080655,9.62,772,5969.958333,29.8,0,False,False,False,False,False,False
2884,1,0.0963,48.15,10.08580911,9.8,757,1619.958333,0.0,0,False,False,True,False,False,False
2885,1,0.1253,117.14,11.75978554,19.28,702,11309.95833,54.4,1,False,False,False,False,False,False
2886,1,0.1189,198.99,10.46321762,11.55,737,1889.958333,43.6,0,False,False,False,False,True,False
2887,1,0.1284,201.71,10.35774282,5.83,742,11069.95833,69.4,1,False,False,False,False,False,False
2888,1,0.1442,226.93,10.30895266,11.08,697,1199.958333,55.9,0,False,True,False,False,False,False
2889,1,0.1505,104.08,10.63585545,18.95,662,2370.0,44.6,0,False,False,False,False,True,False
2890,1,0.1322,676.02,11.26446411,0.65,727,1698.958333,27.2,1,False,True,False,False,False,False
2891,1,0.1253,127.18,10.51856508,12.36,732,3749.958333,56.0,0,False,True,False,False,False,False
2892,1,0.1284,215.16,10.1266311,15.07,702,2430.0,23.8,0,False,True,False,False,False,False
2893,1,0.1632,439.66,10.66886237,12.5,667,1470.0,82.1,0,False,True,False,False,False,False
2894,1,0.1284,672.36,10.6454249,1.49,752,3900.0,6.4,0,False,False,False,True,False,False
2895,1,0.1253,133.87,11.31442574,20.91,702,4590.0,81.0,0,False,True,False,False,False,False
2896,1,0.1253,602.4,11.58988651,11.67,727,8220.0,61.2,0,False,False,True,False,False,False
2897,1,0.0737,111.77,10.694079,12.38,772,2010.0,8.6,0,False,False,False,False,False,False
2898,1,0.08,188.02,10.57131693,6.65,752,2880.0,11.1,0,False,True,False,False,False,False
2899,1,0.1189,281.9,10.71441777,17.04,732,3719.958333,32.2,0,False,True,False,False,False,False
2900,1,0.1189,50.58,11.5002049,8.12,677,3359.958333,84.6,1,False,False,False,False,False,False
2901,1,0.1284,168.09,10.97002421,0.23,767,3630.0,0.1,1,False,False,False,False,False,False
2902,1,0.1221,333.15,10.46310334,9.53,717,3540.0,52.3,0,False,True,False,False,False,False
2903,1,0.1379,272.61,12.06155541,2.44,687,5377.0,53.4,0,False,False,False,True,False,False
2904,1,0.1442,51.58,10.93596004,19.85,672,4320.0,84.0,0,False,False,False,False,True,False
2905,1,0.0963,481.42,10.77895629,12.57,712,8159.958333,0.1,0,False,False,False,False,False,False
2906,1,0.1663,141.0,11.47210347,18.46,682,11490.0,87.6,0,False,True,False,False,False,False
2907,1,0.1284,504.27,10.91508846,14.99,712,6629.958333,57.8,0,False,True,False,False,False,False
2908,1,0.0963,304.9,10.91508846,9.16,747,7049.958333,66.9,0,False,False,False,False,False,False
2909,1,0.0768,124.77,10.49957302,0.93,742,1919.958333,67.1,0,False,False,False,False,False,False
2910,1,0.1442,110.03,10.57131693,3.82,687,1859.958333,28.1,0,False,False,False,False,False,False
2911,1,0.16,421.89,10.81985828,11.33,662,2730.0,67.0,0,False,True,False,False,False,False
2912,1,0.1189,497.46,11.77528973,7.31,747,3150.0,30.0,0,False,False,False,False,False,False
2913,1,0.08,31.34,10.1266311,9.26,742,1979.958333,31.4,0,False,False,False,False,False,False
2914,1,0.08,175.49,11.22524339,13.31,782,5490.0,0.0,0,False,False,False,False,False,False
2915,1,0.1221,399.78,11.00209984,17.32,727,3990.0,61.4,0,False,True,False,False,False,False
2916,1,0.1221,326.49,11.17043516,10.48,722,6390.0,36.6,0,True,False,False,False,False,False
2917,1,0.1411,246.45,10.66886237,13.62,702,3449.958333,40.5,0,False,False,False,False,False,False
2918,1,0.1189,212.25,11.00209984,1.62,797,9120.958333,6.2,0,False,False,False,False,False,False
2919,1,0.08,188.02,11.28978191,7.75,757,3059.958333,29.8,0,False,False,False,False,False,False
2920,1,0.1221,116.61,11.12732181,17.82,727,6719.958333,89.9,0,False,False,False,False,False,True
2921,1,0.1474,345.37,11.73610102,9.34,677,5762.0,39.8,0,False,True,False,False,False,False
2922,1,0.0768,155.96,10.37349118,15.0,782,3485.0,8.2,0,False,False,False,False,False,False
2923,1,0.1221,273.19,10.4341158,8.72,732,3480.0,48.7,0,False,False,False,False,False,True
2924,1,0.1392,109.24,11.1844214,2.2,677,5550.0,12.5,0,False,False,False,False,False,False
2925,1,0.1284,252.14,10.46321762,21.36,707,3419.958333,61.8,0,False,True,False,False,False,False
2926,1,0.1474,41.45,9.814656339,2.56,687,1470.0,71.5,0,False,False,False,False,False,False
2927,1,0.1379,85.19,10.15812977,14.93,677,5430.0,73.5,0,False,False,False,False,False,False
2928,1,0.0932,319.47,12.01971897,15.02,752,12033.0,44.3,0,False,False,False,True,False,False
2929,1,0.1316,287.05,10.37349118,3.9,697,2250.958333,44.7,0,False,True,False,False,False,False
2930,1,0.1316,202.63,11.15625052,23.91,692,2130.0,43.1,0,False,True,False,False,False,False
2931,1,0.1284,33.62,10.08580911,24.35,687,3480.0,38.4,0,False,False,False,False,False,False
2932,1,0.0932,95.85,10.08580911,0.95,762,6544.0,5.5,0,False,False,False,False,False,True
2933,1,0.0768,187.15,12.20609265,5.61,712,3840.0,49.8,0,False,False,False,False,False,False
2934,1,0.08,250.69,10.52002363,12.63,712,5219.958333,19.3,0,False,False,False,False,False,False
2935,1,0.1284,181.54,10.46310334,23.07,707,1499.958333,23.9,0,False,True,False,False,False,False
2936,1,0.1347,305.31,11.1844214,12.85,687,3510.0,58.1,0,False,True,False,False,False,False
2937,1,0.0932,255.58,11.08214255,1.94,782,4650.0,25.6,0,False,True,False,False,False,False
2938,1,0.1221,499.73,11.29725393,3.48,742,6780.0,44.4,0,False,True,False,False,False,False
2939,1,0.16,285.66,11.08214255,15.88,702,5549.958333,90.6,1,False,True,False,False,False,False
2940,1,0.08,156.69,10.91501573,7.53,762,5219.958333,25.2,0,False,True,False,False,False,False
2941,1,0.1568,192.51,11.12726298,11.42,662,3779.958333,88.9,0,False,False,False,True,False,False
2942,1,0.1411,198.53,11.35040654,4.62,687,2010.0,45.5,0,False,True,False,False,False,False
2943,1,0.1221,666.3,11.66137995,9.22,807,7439.958333,0.0,0,False,False,False,True,False,False
2944,1,0.1284,605.13,10.31374118,12.74,727,3510.0,84.7,0,False,True,False,False,False,False
2945,1,0.2086,902.54,11.69065315,20.92,667,6300.041667,98.3,0,True,False,False,False,False,False
2946,1,0.0768,77.98,11.05089001,14.74,747,7079.958333,42.9,0,False,False,False,False,False,False
2947,1,0.0963,346.62,11.58058411,9.41,737,10170.0,7.1,0,False,True,False,False,False,False
2948,1,0.1474,268.53,10.4341158,13.59,677,2040.0,73.0,0,False,False,False,False,False,True
2949,1,0.1221,506.39,10.858999,19.32,737,3991.0,53.6,0,True,False,False,False,False,False
2950,1,0.1221,263.19,10.81977828,7.25,737,4109.958333,6.0,0,False,False,False,False,False,False
2951,1,0.0963,192.57,11.17883639,9.49,777,3419.958333,3.6,0,False,False,False,False,False,False
2952,1,0.1379,238.53,11.15625052,21.53,682,1890.958333,58.9,0,False,False,False,False,False,False
2953,1,0.0932,325.86,11.57119437,0.17,767,4409.958333,10.9,0,False,True,False,False,False,False
2954,1,0.08,313.37,10.34817337,7.62,772,3510.0,19.7,1,False,True,False,False,False,False
2955,1,0.1537,139.39,9.996431298,1.91,662,2760.0,21.8,0,False,True,False,False,False,False
2956,1,0.1189,464.3,10.37349118,17.81,737,5790.0,16.2,0,False,True,False,False,False,False
2957,1,0.16,215.34,11.1123882,16.25,667,4859.958333,49.9,0,False,True,False,False,False,False
2958,1,0.1316,202.63,10.7701888,20.02,687,3240.0,70.6,0,False,True,False,False,False,False
2959,1,0.1379,115.86,11.05089001,20.11,692,3990.0,56.4,0,True,False,False,False,False,False
2960,1,0.0963,115.54,11.31812639,0.58,762,1499.958333,1.9,0,False,False,False,False,False,False
2961,1,0.1221,233.21,9.210340372,0.0,717,1334.0,0.0,0,False,False,True,False,False,False
2962,1,0.1253,200.8,10.89673933,6.36,742,2790.0,50.3,0,False,False,False,False,False,False
2963,1,0.0737,111.77,10.6454249,6.57,772,4529.958333,22.1,0,False,False,False,False,False,False
2964,1,0.08,238.16,10.40426284,12.29,777,8310.0,8.7,0,False,True,False,False,False,False
2965,1,0.0963,481.42,11.22524339,24.5,787,6540.0,11.3,0,False,True,False,False,False,False
2966,1,0.1758,790.73,12.21602298,14.03,667,3540.0,79.8,1,False,True,False,False,False,False
2967,1,0.1221,266.52,10.46310334,1.3,732,1652.0,36.8,0,False,False,False,False,False,True
2968,1,0.1189,397.97,11.46154796,1.92,742,6904.0,25.0,0,False,True,False,False,False,False
2969,1,0.1379,340.76,10.49127422,12.3,732,8130.958333,97.5,1,False,False,False,True,False,False
2970,1,0.1474,448.98,10.46310334,16.39,677,2790.0,87.3,0,False,True,False,False,False,False
2971,1,0.1568,367.52,11.00209984,14.42,677,5490.0,61.1,0,False,False,False,False,False,False
2972,1,0.1316,506.56,10.34174248,13.16,757,6450.0,70.3,0,False,True,False,False,False,False
2973,1,0.1411,513.44,11.05089001,22.67,702,3150.0,92.7,0,False,True,False,False,False,False
2974,1,0.1284,228.61,9.903487553,14.58,687,2249.0,84.6,0,False,False,True,False,False,False
2975,1,0.0932,415.31,11.40756495,8.51,782,4230.0,29.6,0,False,True,False,False,False,False
2976,1,0.08,250.69,11.51288546,4.32,712,7109.958333,28.4,0,False,False,False,False,False,False
2977,1,0.1221,533.04,10.96819829,7.49,772,3719.958333,15.6,0,False,False,False,False,False,True
2978,1,0.0963,256.76,10.83958091,0.24,792,3389.958333,6.6,0,False,False,False,False,False,False
2979,1,0.1316,515.0,11.1844214,17.68,722,5310.0,0.0,0,False,False,False,False,False,True
2980,1,0.0932,76.68,10.90595598,4.69,737,5609.958333,72.1,0,True,False,False,False,False,False
2981,1,0.1347,508.84,10.6454249,14.34,712,4559.958333,47.0,0,False,False,False,True,False,False
2982,1,0.0963,102.71,10.63933496,19.58,717,8340.0,38.1,0,True,False,False,False,False,False
2983,1,0.08,338.43,11.81303006,6.82,792,4710.0,19.1,0,False,False,False,True,False,False
2984,1,0.1442,343.83,10.91508846,23.41,682,3419.958333,86.0,0,False,True,False,False,False,False
2985,1,0.1316,378.23,11.06350847,4.25,732,5219.958333,19.1,1,False,False,False,False,False,True
2986,1,0.1442,469.33,11.06563786,22.43,682,3510.0,68.1,0,True,False,False,False,False,False
